filename,subject_id,attr_eye_height_ratio,attr_eye_width_ratio,attr_eye_aspect_ratio,attr_eye_tilt_deg,attr_eye_spacing_ratio,attr_eye_asymmetry,attr_iris_vertical_pos,attr_brow_length_ratio,attr_brow_thickness_ratio,attr_brow_tilt_deg,attr_brow_curvature,attr_brow_gap_ratio,attr_brow_eye_gap,attr_nose_length_ratio,attr_nose_width_ratio,attr_nose_bridge_depth,attr_nose_aspect,attr_nose_tip_angle,attr_mouth_width_ratio,attr_lip_thickness_ratio,attr_lip_ratio,attr_mouth_corner_angle,attr_forehead_height_ratio,attr_forehead_width_ratio,attr_chin_length_ratio,attr_jaw_width_ratio,attr_chin_angle_deg,attr_face_ratio,attr_upper_lower_ratio,attr_philtrum_length_ratio,attr_cheekbone_width_ratio,attr_cheekbone_protrusion,attr_cheekbone_position,eye_type,eyebrow_type,nose_type,mouth_type,forehead_type,chin_type,face_shape,philtrum_type,cheekbone_type
M1096_01_1_M.png,M1096,중,중,보통,처진눈,보통,대칭,상삼백,중,보통,상승형,완만,보통,넓음,중,보통,낮음,균형,들창코,중,얇음,아랫입술우세,처진입,보통,보통,보통,보통,보통,넓적,균형,긴,보통,돌출,높음,삼백안,초승달눈썹,들창코,박입,보통이마,보통턱,둥근형,긴인중,높은광대
M1097_01_1_M.png,M1097,대,장,보통,수평,보통,대칭,정상,단,굵은,상승형,아치형,보통,좁음,중,보통,높음,넓적,매부리,중,보통,아랫입술우세,처진입,좁음,좁음,보통,보통,둥근,넓적,균형,보통,넓음,보통,낮음,공작안,단미,보통코,보통입,좁은이마,둥근턱,둥근형,보통인중,낮은광대
M1098_01_1_M.png,M1098,중,단,보통,올라간눈,보통,대칭,정상,중,가늘,수평,완만,보통,보통,중,보통,낮음,균형,보통,중,얇음,아랫입술우세,수평,보통,보통,긴,보통,보통,길쭉,균형,긴,보통,돌출,보통,보통눈,초승달눈썹,보통코,일자입,보통이마,긴턱,계란형,긴인중,보통광대
M1099_01_1_M.png,M1099,대,중,둥근형,처진눈,보통,대칭,상삼백,중,굵은,상승형,아치형,보통,넓음,중,보통,낮음,균형,매부리,중,얇음,아랫입술우세,처진입,보통,보통,긴,넓음,둥근,넓적,균형,긴,보통,돌출,높음,삼백안,보통눈썹,보통코,박입,보통이마,각턱,둥근형,긴인중,높은광대
M1102_01_1_M.png,M1102,대,장,둥근형,수평,넓음,대칭,하삼백,단,굵은,상승형,아치형,보통,보통,중,좁음,높음,길쭉,들창코,소,얇음,아랫입술우세,처진입,좁음,좁음,긴,좁음,둥근,넓적,균형,긴,보통,평탄,낮음,삼백안,단미,들창코,다문입,좁은이마,둥근턱,둥근형,긴인중,평평한광대
M1103_01_1_M.png,M1103,중,중,보통,처진눈,보통,대칭,상삼백,중,보통,상승형,완만,넓음,넓음,중,보통,낮음,길쭉,매부리,중,보통,아랫입술우세,처진입,보통,보통,보통,보통,보통,보통,균형,보통,좁음,돌출,높음,삼백안,초승달눈썹,보통코,보통입,보통이마,보통턱,계란형,보통인중,높은광대
M1104_01_1_M.png,M1104,소,단,세장형,올라간눈,보통,대칭,정상,장,보통,수평,완만,보통,보통,장,넓음,보통,균형,매부리,대,보통,아랫입술우세,올라간입,좁음,보통,보통,보통,보통,보통,균형,긴,보통,보통,보통,사안,초승달눈썹,주먹코,보통입,좁은이마,보통턱,계란형,긴인중,보통광대
M1105_01_1_M.png,M1105,소,단,세장형,올라간눈,보통,비대칭,정상,중,보통,상승형,직선,보통,보통,중,보통,낮음,균형,보통,중,보통,아랫입술우세,수평,보통,보통,보통,넓음,둥근,보통,균형,보통,보통,보통,낮음,음양안,보통눈썹,보통코,일자입,보통이마,각턱,계란형,보통인중,낮은광대
M1107_01_1_M.png,M1107,중,중,보통,올라간눈,넓음,대칭,정상,장,보통,수평,직선,넓음,좁음,장,보통,낮음,균형,보통,중,얇음,아랫입술우세,수평,넓음,넓음,긴,좁음,보통,보통,균형,보통,좁음,돌출,보통,보통눈,일자눈썹,보통코,일자입,넓은이마,긴턱,계란형,보통인중,보통광대
M1108_01_1_M.png,M1108,소,중,세장형,수평,넓음,대칭,정상,중,보통,하강형,완만,넓음,보통,중,보통,보통,길쭉,보통,대,보통,아랫입술우세,수평,보통,넓음,보통,보통,보통,길쭉,균형,보통,좁음,보통,낮음,보통눈,초승달눈썹,보통코,보통입,보통이마,보통턱,계란형,보통인중,낮은광대
M1110_01_1_M.png,M1110,대,중,둥근형,처진눈,좁음,대칭,상삼백,중,가늘,상승형,아치형,보통,넓음,중,보통,보통,균형,매부리,중,보통,아랫입술우세,처진입,넓음,보통,보통,보통,보통,길쭉,균형,보통,보통,평탄,높음,삼백안,초승달눈썹,보통코,보통입,높은이마,보통턱,계란형,보통인중,평평한광대
M1112_01_1_M.png,M1112,중,중,보통,올라간눈,보통,대칭,정상,중,가늘,수평,완만,보통,좁음,중,넓음,보통,균형,보통,대,보통,아랫입술우세,올라간입,보통,좁음,보통,보통,보통,길쭉,균형,보통,보통,평탄,보통,보통눈,초승달눈썹,주먹코,보통입,좁은이마,보통턱,계란형,보통인중,평평한광대
M1113_01_1_M.png,M1113,중,단,보통,처진눈,좁음,대칭,정상,장,보통,상승형,완만,좁음,넓음,단,좁음,보통,넓적,매부리,소,두꺼움,아랫입술우세,처진입,보통,좁음,보통,좁음,보통,넓적,균형,보통,보통,보통,높음,도화안,연미,단코,받침입,좁은이마,보통턱,둥근형,보통인중,보통광대
M1114_01_1_M.png,M1114,소,중,보통,수평,보통,대칭,정상,장,가늘,수평,직선,보통,좁음,장,넓음,낮음,길쭉,매부리,대,보통,아랫입술우세,올라간입,넓음,보통,보통,보통,보통,길쭉,균형,짧음,넓음,돌출,보통,보통눈,일자눈썹,주먹코,보통입,높은이마,보통턱,계란형,짧은인중,넓은광대
M1115_01_1_M.png,M1115,중,중,세장형,수평,좁음,대칭,정상,중,굵은,하강형,완만,좁음,좁음,단,좁음,높음,넓적,보통,소,보통,아랫입술우세,처진입,좁음,좁음,긴,넓음,둥근,넓적,균형,긴,넓음,평탄,낮음,보통눈,연미,단코,보통입,좁은이마,각턱,둥근형,긴인중,평평한광대
M1116_01_1_M.png,M1116,소,단,보통,올라간눈,좁음,대칭,정상,중,보통,수평,완만,보통,보통,중,보통,보통,균형,보통,중,두꺼움,아랫입술우세,올라간입,좁음,좁음,보통,보통,뾰족,보통,균형,보통,보통,보통,보통,보통눈,초승달눈썹,보통코,복입,좁은이마,보통턱,보통형,보통인중,보통광대
M1117_01_1_M.png,M1117,소,중,세장형,수평,넓음,대칭,정상,중,굵은,수평,직선,보통,보통,중,보통,보통,넓적,보통,대,얇음,균형,수평,넓음,보통,긴,넓음,둥근,보통,균형,긴,넓음,보통,보통,보통눈,일자눈썹,보통코,보통입,높은이마,각턱,계란형,긴인중,보통광대
M1118_01_1_M.png,M1118,소,중,세장형,수평,보통,대칭,정상,중,굵은,수평,직선,넓음,좁음,중,보통,낮음,균형,보통,중,얇음,아랫입술우세,수평,넓음,넓음,긴,좁음,보통,넓적,균형,짧음,좁음,돌출,보통,보통눈,일자눈썹,보통코,일자입,넓은이마,긴턱,둥근형,짧은인중,보통광대
M1119_01_1_M.png,M1119,중,중,보통,처진눈,좁음,대칭,상삼백,장,보통,상승형,아치형,보통,넓음,중,좁음,보통,균형,들창코,소,보통,아랫입술우세,처진입,넓음,넓음,긴,보통,보통,보통,균형,보통,좁음,보통,높음,삼백안,초승달눈썹,들창코,보통입,넓은이마,긴턱,계란형,보통인중,보통광대
M1120_01_1_M.png,M1120,중,중,보통,올라간눈,넓음,대칭,상삼백,장,굵은,수평,직선,넓음,좁음,장,넓음,낮음,균형,매부리,소,얇음,아랫입술우세,수평,넓음,넓음,짧음,보통,뾰족,넓적,균형,긴,넓음,돌출,높음,삼백안,일자눈썹,주먹코,다문입,넓은이마,짧은턱,둥근형,긴인중,높은광대
M1121_01_1_M.png,M1121,중,중,보통,수평,보통,대칭,정상,장,보통,수평,완만,넓음,보통,장,보통,낮음,균형,매부리,중,보통,아랫입술우세,올라간입,보통,넓음,보통,좁음,뾰족,보통,균형,짧음,좁음,돌출,보통,도화안,초승달눈썹,보통코,보통입,보통이마,V라인턱,보통형,짧은인중,보통광대
M1122_01_1_M.png,M1122,중,장,보통,처진눈,보통,대칭,상삼백,중,굵은,상승형,아치형,넓음,넓음,장,넓음,낮음,균형,들창코,중,보통,아랫입술우세,처진입,보통,넓음,보통,보통,뾰족,보통,균형,짧음,보통,돌출,높음,삼백안,보통눈썹,주먹코,보통입,보통이마,보통턱,보통형,짧은인중,높은광대
M1123_01_1_M.png,M1123,중,중,보통,수평,보통,대칭,정상,중,보통,하강형,직선,넓음,좁음,중,보통,낮음,균형,매부리,중,보통,아랫입술우세,수평,넓음,보통,긴,보통,보통,보통,균형,보통,좁음,돌출,보통,도화안,보통눈썹,보통코,일자입,높은이마,긴턱,계란형,보통인중,보통광대
M1124_01_1_M.png,M1124,대,장,보통,처진눈,넓음,대칭,상삼백,중,굵은,상승형,아치형,넓음,넓음,중,넓음,낮음,넓적,들창코,중,보통,아랫입술우세,처진입,보통,넓음,긴,보통,둥근,넓적,균형,보통,보통,보통,높음,삼백안,보통눈썹,들창코,보통입,보통이마,둥근턱,둥근형,보통인중,보통광대
M1125_01_1_M.png,M1125,소,중,세장형,수평,좁음,대칭,상삼백,장,보통,하강형,직선,좁음,보통,중,보통,보통,넓적,들창코,소,얇음,아랫입술우세,처진입,보통,좁음,긴,넓음,보통,넓적,균형,긴,넓음,돌출,보통,삼백안,연미,들창코,다문입,좁은이마,각턱,둥근형,긴인중,넓은광대
M1126_01_1_M.png,M1126,대,단,둥근형,처진눈,좁음,대칭,정상,장,보통,상승형,완만,좁음,넓음,단,좁음,높음,길쭉,매부리,소,두꺼움,아랫입술우세,처진입,좁음,보통,긴,좁음,둥근,보통,균형,짧음,보통,평탄,높음,도화안,연미,단코,받침입,좁은이마,둥근턱,계란형,짧은인중,평평한광대
M1127_01_1_M.png,M1127,소,단,세장형,수평,좁음,비대칭,정상,장,가늘,수평,직선,좁음,보통,장,넓음,낮음,균형,매부리,대,얇음,아랫입술우세,올라간입,넓음,좁음,보통,넓음,둥근,보통,균형,보통,넓음,돌출,보통,음양안,일자눈썹,주먹코,보통입,좁은이마,각턱,계란형,보통인중,넓은광대
M1129_01_1_M.png,M1129,중,중,보통,올라간눈,보통,대칭,정상,중,가늘,수평,완만,보통,보통,중,넓음,낮음,균형,보통,대,보통,아랫입술우세,올라간입,보통,보통,보통,보통,뾰족,길쭉,균형,짧음,좁음,보통,보통,보통눈,초승달눈썹,주먹코,보통입,보통이마,보통턱,긴형,짧은인중,보통광대
M1130_01_1_M.png,M1130,중,중,보통,처진눈,보통,대칭,상삼백,중,보통,상승형,아치형,보통,넓음,단,보통,높음,넓적,들창코,소,두꺼움,아랫입술우세,처진입,보통,넓음,긴,보통,보통,보통,균형,보통,넓음,평탄,높음,삼백안,초승달눈썹,들창코,받침입,보통이마,긴턱,계란형,보통인중,평평한광대
M1132_01_1_M.png,M1132,소,단,보통,처진눈,보통,대칭,정상,중,가늘,상승형,완만,좁음,보통,장,보통,보통,길쭉,들창코,중,얇음,아랫입술우세,수평,보통,좁음,보통,넓음,둥근,보통,균형,보통,넓음,보통,낮음,보통눈,초승달눈썹,보통코,일자입,좁은이마,각턱,계란형,보통인중,낮은광대
M1133_01_1_M.png,M1133,중,중,보통,올라간눈,넓음,대칭,상삼백,장,굵은,수평,직선,넓음,보통,장,보통,낮음,균형,들창코,소,얇음,아랫입술우세,수평,넓음,넓음,짧음,보통,보통,넓적,균형,긴,좁음,돌출,보통,삼백안,일자눈썹,보통코,다문입,넓은이마,짧은턱,둥근형,긴인중,보통광대
M1134_01_1_M.png,M1134,중,중,보통,올라간눈,보통,대칭,정상,중,가늘,수평,완만,보통,좁음,중,보통,낮음,균형,보통,대,두꺼움,아랫입술우세,올라간입,보통,보통,짧음,보통,뾰족,길쭉,균형,보통,보통,돌출,보통,보통눈,초승달눈썹,보통코,복입,보통이마,짧은턱,긴형,보통인중,보통광대
M1135_01_1_M.png,M1135,중,중,세장형,수평,좁음,대칭,상삼백,장,굵은,하강형,직선,넓음,보통,장,좁음,낮음,길쭉,들창코,소,얇음,아랫입술우세,수평,넓음,넓음,짧음,넓음,보통,넓적,균형,보통,보통,돌출,높음,삼백안,농미,보통코,다문입,넓은이마,짧은턱,둥근형,보통인중,높은광대
M1136_01_1_M.png,M1136,중,중,보통,수평,넓음,대칭,정상,중,가늘,수평,완만,보통,좁음,장,넓음,낮음,길쭉,보통,대,보통,아랫입술우세,올라간입,넓음,보통,짧음,보통,보통,길쭉,균형,보통,보통,돌출,보통,도화안,초승달눈썹,주먹코,보통입,높은이마,짧은턱,계란형,보통인중,보통광대
M1137_01_1_M.png,M1137,소,중,세장형,수평,좁음,대칭,정상,단,보통,수평,완만,보통,보통,중,보통,보통,균형,보통,대,얇음,아랫입술우세,수평,보통,보통,긴,넓음,둥근,보통,균형,긴,보통,평탄,낮음,보통눈,초승달눈썹,보통코,보통입,보통이마,각턱,계란형,긴인중,평평한광대
M1138_01_1_M.png,M1138,중,중,보통,수평,좁음,대칭,정상,단,가늘,수평,아치형,좁음,보통,중,보통,보통,균형,보통,중,두꺼움,아랫입술우세,수평,좁음,좁음,보통,보통,뾰족,길쭉,균형,보통,넓음,평탄,보통,도화안,초승달눈썹,보통코,받침입,좁은이마,보통턱,긴형,보통인중,평평한광대
M1139_01_1_M.png,M1139,소,단,세장형,올라간눈,보통,대칭,상삼백,장,보통,수평,직선,보통,보통,장,넓음,낮음,균형,보통,중,얇음,아랫입술우세,올라간입,넓음,보통,보통,보통,보통,보통,균형,긴,보통,돌출,보통,삼백안,일자눈썹,주먹코,다문입,높은이마,보통턱,계란형,긴인중,보통광대
M1141_01_1_M.png,M1141,중,중,보통,처진눈,보통,비대칭,상삼백,중,굵은,하강형,직선,보통,보통,중,넓음,보통,넓적,보통,소,보통,아랫입술우세,처진입,넓음,보통,보통,넓음,보통,넓적,균형,보통,보통,보통,보통,음양안,보통눈썹,주먹코,보통입,높은이마,각턱,둥근형,보통인중,보통광대
M1142_01_1_M.png,M1142,소,단,세장형,수평,좁음,대칭,정상,중,보통,하강형,완만,좁음,보통,중,좁음,보통,균형,들창코,중,보통,아랫입술우세,수평,보통,보통,보통,보통,둥근,넓적,균형,긴,넓음,보통,낮음,보통눈,연미,들창코,일자입,보통이마,둥근턱,둥근형,긴인중,낮은광대
M1143_01_1_M.png,M1143,소,단,보통,수평,보통,대칭,정상,중,보통,하강형,완만,좁음,보통,단,좁음,보통,넓적,보통,중,두꺼움,아랫입술우세,수평,좁음,좁음,짧음,보통,뾰족,보통,균형,보통,넓음,평탄,보통,보통눈,연미,단코,받침입,좁은이마,짧은턱,보통형,보통인중,평평한광대
M1145_01_1_M.png,M1145,소,단,세장형,올라간눈,보통,대칭,정상,중,보통,수평,직선,좁음,보통,중,보통,보통,균형,보통,중,보통,아랫입술우세,수평,보통,보통,보통,보통,보통,보통,균형,보통,보통,평탄,보통,사안,연미,보통코,일자입,보통이마,보통턱,계란형,보통인중,평평한광대
M1146_01_1_M.png,M1146,소,장,세장형,수평,좁음,비대칭,정상,중,굵은,하강형,아치형,보통,넓음,중,좁음,높음,균형,들창코,중,얇음,아랫입술우세,처진입,보통,좁음,긴,좁음,둥근,보통,균형,짧음,보통,평탄,낮음,음양안,보통눈썹,들창코,박입,좁은이마,둥근턱,계란형,짧은인중,평평한광대
M1147_01_1_M.png,M1147,소,단,세장형,올라간눈,보통,대칭,정상,중,보통,수평,직선,좁음,보통,중,보통,낮음,균형,매부리,중,얇음,아랫입술우세,수평,보통,좁음,긴,넓음,둥근,넓적,균형,보통,넓음,돌출,보통,사안,연미,보통코,일자입,좁은이마,각턱,둥근형,보통인중,넓은광대
M1148_01_1_M.png,M1148,중,중,보통,처진눈,좁음,비대칭,상삼백,단,보통,수평,아치형,좁음,보통,단,보통,높음,넓적,들창코,소,보통,아랫입술우세,처진입,좁음,좁음,긴,좁음,둥근,보통,균형,짧음,좁음,평탄,낮음,음양안,연미,들창코,보통입,좁은이마,둥근턱,계란형,짧은인중,평평한광대
M1149_01_1_M.png,M1149,소,단,세장형,수평,보통,대칭,정상,중,보통,수평,완만,좁음,보통,장,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,보통,좁음,보통,넓음,둥근,넓적,균형,보통,넓음,보통,보통,보통눈,연미,보통코,보통입,좁은이마,각턱,둥근형,보통인중,보통광대
M1150_01_1_M.png,M1150,대,중,보통,처진눈,넓음,대칭,정상,중,굵은,상승형,아치형,넓음,넓음,단,보통,높음,넓적,매부리,소,보통,아랫입술우세,처진입,보통,넓음,긴,넓음,둥근,넓적,균형,긴,넓음,평탄,높음,도화안,보통눈썹,단코,보통입,보통이마,각턱,둥근형,긴인중,평평한광대
M1151_01_1_M.png,M1151,중,장,보통,올라간눈,보통,대칭,정상,중,가늘,수평,완만,넓음,보통,중,넓음,보통,균형,보통,대,보통,아랫입술우세,수평,넓음,넓음,보통,보통,보통,길쭉,균형,보통,좁음,돌출,보통,보통눈,초승달눈썹,주먹코,보통입,넓은이마,보통턱,계란형,보통인중,보통광대
M1152_01_1_M.png,M1152,대,중,둥근형,처진눈,좁음,비대칭,상삼백,장,보통,상승형,완만,보통,넓음,중,보통,보통,균형,매부리,중,두꺼움,아랫입술우세,수평,보통,넓음,짧음,좁음,보통,보통,균형,보통,좁음,보통,높음,음양안,초승달눈썹,보통코,받침입,보통이마,짧은턱,계란형,보통인중,보통광대
M1155_01_1_M.png,M1155,소,단,세장형,올라간눈,보통,대칭,정상,중,보통,수평,완만,좁음,좁음,중,보통,보통,균형,보통,중,보통,아랫입술우세,수평,보통,보통,보통,보통,보통,보통,균형,긴,보통,보통,보통,사안,연미,보통코,일자입,보통이마,보통턱,계란형,긴인중,보통광대
M1156_01_1_M.png,M1156,중,중,보통,수평,좁음,대칭,정상,중,가늘,하강형,완만,좁음,보통,장,보통,보통,길쭉,보통,중,보통,아랫입술우세,올라간입,좁음,좁음,짧음,보통,보통,보통,균형,긴,보통,돌출,보통,도화안,초승달눈썹,보통코,보통입,좁은이마,짧은턱,계란형,긴인중,보통광대
M1157_01_1_M.png,M1157,소,중,세장형,수평,보통,대칭,정상,중,보통,하강형,직선,보통,좁음,중,넓음,낮음,넓적,보통,중,보통,아랫입술우세,수평,넓음,보통,보통,보통,뾰족,보통,균형,보통,보통,보통,보통,보통눈,보통눈썹,주먹코,일자입,높은이마,보통턱,보통형,보통인중,보통광대
M1158_01_1_M.png,M1158,소,중,세장형,수평,좁음,비대칭,상삼백,장,가늘,하강형,직선,좁음,보통,장,보통,보통,길쭉,들창코,소,얇음,아랫입술우세,처진입,넓음,좁음,긴,보통,둥근,보통,균형,보통,넓음,돌출,보통,음양안,보통눈썹,보통코,다문입,좁은이마,둥근턱,계란형,보통인중,넓은광대
M1159_01_1_M.png,M1159,소,단,세장형,수평,좁음,대칭,정상,중,굵은,수평,직선,좁음,보통,중,좁음,보통,균형,보통,중,얇음,아랫입술우세,수평,보통,좁음,긴,넓음,둥근,넓적,균형,짧음,넓음,보통,낮음,보통눈,연미,보통코,일자입,좁은이마,각턱,둥근형,짧은인중,낮은광대
M1160_01_1_M.png,M1160,소,중,세장형,수평,보통,비대칭,상삼백,장,굵은,하강형,직선,보통,보통,장,좁음,낮음,균형,매부리,소,얇음,아랫입술우세,수평,넓음,보통,짧음,넓음,보통,넓적,균형,보통,넓음,돌출,높음,음양안,농미,보통코,다문입,높은이마,짧은턱,둥근형,보통인중,높은광대
M1162_01_1_M.png,M1162,소,단,세장형,수평,좁음,대칭,정상,중,가늘,수평,완만,좁음,좁음,중,보통,높음,균형,보통,중,보통,아랫입술우세,올라간입,좁음,좁음,보통,넓음,보통,길쭉,균형,보통,넓음,평탄,보통,보통눈,초승달눈썹,보통코,보통입,좁은이마,각턱,계란형,보통인중,평평한광대
F1194_01_1_M.png,F1194,중,단,보통,올라간눈,보통,대칭,정상,장,보통,수평,직선,좁음,좁음,장,좁음,보통,길쭉,들창코,중,보통,아랫입술우세,수평,보통,보통,보통,보통,보통,넓적,균형,보통,보통,보통,보통,보통눈,연미,보통코,일자입,보통이마,보통턱,둥근형,보통인중,보통광대
F1195_01_1_M.png,F1195,중,단,보통,수평,보통,대칭,정상,중,굵은,수평,직선,보통,보통,장,좁음,낮음,길쭉,보통,중,보통,아랫입술우세,올라간입,넓음,보통,짧음,좁음,보통,넓적,균형,보통,좁음,돌출,보통,도화안,일자눈썹,보통코,보통입,높은이마,짧은턱,둥근형,보통인중,보통광대
F1196_01_1_M.png,F1196,중,중,보통,수평,보통,대칭,정상,장,굵은,수평,직선,보통,보통,장,좁음,낮음,길쭉,보통,중,얇음,아랫입술우세,수평,넓음,넓음,긴,좁음,둥근,넓적,균형,보통,좁음,돌출,낮음,도화안,일자눈썹,보통코,일자입,넓은이마,둥근턱,둥근형,보통인중,낮은광대
F1197_01_1_M.png,F1197,중,중,보통,올라간눈,보통,대칭,정상,단,보통,수평,완만,보통,보통,중,보통,보통,균형,보통,중,보통,아랫입술우세,수평,보통,보통,보통,좁음,보통,보통,균형,보통,보통,평탄,낮음,보통눈,초승달눈썹,보통코,일자입,보통이마,보통턱,계란형,보통인중,평평한광대
F1198_01_1_M.png,F1198,중,중,보통,수평,보통,대칭,정상,장,굵은,수평,직선,보통,좁음,장,좁음,낮음,길쭉,보통,중,얇음,아랫입술우세,수평,넓음,보통,보통,좁음,보통,넓적,균형,보통,좁음,돌출,보통,도화안,일자눈썹,보통코,일자입,높은이마,보통턱,둥근형,보통인중,보통광대
F1199_01_1_M.png,F1199,중,단,보통,올라간눈,보통,대칭,정상,장,가늘,수평,완만,보통,보통,장,보통,낮음,길쭉,보통,중,얇음,아랫입술우세,올라간입,보통,보통,보통,보통,보통,길쭉,균형,보통,보통,돌출,보통,보통눈,초승달눈썹,보통코,다문입,보통이마,보통턱,계란형,보통인중,보통광대
F1200_01_1_M.png,F1200,소,단,세장형,수평,보통,대칭,정상,중,보통,수평,직선,좁음,보통,중,보통,낮음,균형,매부리,대,보통,아랫입술우세,올라간입,보통,좁음,보통,보통,보통,보통,균형,보통,넓음,보통,보통,보통눈,연미,보통코,보통입,좁은이마,보통턱,계란형,보통인중,보통광대
F1201_01_1_M.png,F1201,중,단,보통,처진눈,좁음,대칭,정상,장,가늘,상승형,완만,좁음,넓음,중,보통,높음,길쭉,들창코,소,보통,아랫입술우세,수평,넓음,보통,긴,보통,뾰족,길쭉,균형,짧음,넓음,평탄,높음,도화안,초승달눈썹,들창코,보통입,높은이마,긴턱,긴형,짧은인중,평평한광대
F1202_01_1_M.png,F1202,소,단,세장형,수평,보통,대칭,정상,중,가늘,수평,완만,좁음,보통,장,보통,보통,길쭉,보통,중,보통,아랫입술우세,수평,좁음,좁음,보통,넓음,보통,보통,균형,보통,보통,돌출,보통,보통눈,초승달눈썹,보통코,일자입,좁은이마,각턱,계란형,보통인중,보통광대
F1203_01_1_M.png,F1203,중,중,둥근형,수평,넓음,대칭,정상,중,보통,수평,완만,보통,보통,장,보통,보통,균형,매부리,중,얇음,아랫입술우세,수평,보통,보통,보통,넓음,둥근,보통,균형,긴,넓음,돌출,낮음,도화안,초승달눈썹,보통코,일자입,보통이마,각턱,계란형,긴인중,넓은광대
F1204_01_1_M.png,F1204,소,단,세장형,수평,보통,비대칭,정상,중,보통,하강형,완만,좁음,보통,중,좁음,보통,균형,보통,중,보통,아랫입술우세,수평,보통,보통,긴,보통,보통,보통,균형,보통,보통,보통,낮음,음양안,연미,보통코,일자입,보통이마,긴턱,계란형,보통인중,낮은광대
F1205_01_1_M.png,F1205,중,장,세장형,처진눈,넓음,대칭,상삼백,중,보통,상승형,아치형,넓음,넓음,장,넓음,낮음,균형,매부리,대,두꺼움,아랫입술우세,처진입,보통,넓음,짧음,보통,뾰족,보통,균형,짧음,보통,돌출,높음,삼백안,초승달눈썹,주먹코,받침입,보통이마,짧은턱,보통형,짧은인중,높은광대
F1206_01_1_M.png,F1206,소,중,세장형,처진눈,넓음,대칭,상삼백,중,보통,상승형,아치형,넓음,넓음,장,넓음,낮음,균형,매부리,대,보통,아랫입술우세,처진입,넓음,보통,보통,보통,보통,보통,균형,짧음,보통,돌출,높음,삼백안,초승달눈썹,주먹코,보통입,높은이마,보통턱,계란형,짧은인중,높은광대
F1207_01_1_M.png,F1207,대,장,보통,수평,보통,대칭,정상,중,굵은,하강형,직선,넓음,좁음,단,넓음,보통,넓적,들창코,소,보통,아랫입술우세,수평,보통,좁음,보통,넓음,보통,넓적,균형,긴,넓음,돌출,높음,공작안,보통눈썹,들창코,보통입,좁은이마,각턱,둥근형,긴인중,높은광대
F1208_01_1_M.png,F1208,중,단,보통,올라간눈,보통,대칭,정상,중,보통,수평,완만,보통,보통,장,좁음,낮음,길쭉,보통,중,보통,아랫입술우세,수평,보통,좁음,보통,보통,보통,넓적,균형,짧음,보통,보통,보통,보통눈,초승달눈썹,보통코,일자입,좁은이마,보통턱,둥근형,짧은인중,보통광대
F1209_01_1_M.png,F1209,대,장,둥근형,올라간눈,보통,대칭,상삼백,장,굵은,수평,직선,넓음,보통,장,넓음,낮음,균형,들창코,소,얇음,아랫입술우세,수평,넓음,넓음,짧음,좁음,보통,넓적,역삼각,긴,좁음,돌출,높음,삼백안,일자눈썹,주먹코,다문입,넓은이마,짧은턱,역삼각형,긴인중,높은광대
F1210_01_1_M.png,F1210,중,단,둥근형,처진눈,좁음,대칭,정상,장,가늘,상승형,완만,좁음,넓음,단,좁음,보통,균형,매부리,소,두꺼움,아랫입술우세,처진입,보통,보통,보통,좁음,보통,길쭉,균형,짧음,좁음,보통,높음,도화안,초승달눈썹,단코,받침입,보통이마,보통턱,계란형,짧은인중,보통광대
F1211_01_1_M.png,F1211,대,단,둥근형,처진눈,넓음,대칭,상삼백,장,굵은,상승형,완만,보통,넓음,장,보통,낮음,균형,매부리,중,보통,아랫입술우세,처진입,넓음,넓음,긴,좁음,뾰족,넓적,균형,짧음,좁음,돌출,높음,삼백안,농미,보통코,보통입,넓은이마,V라인턱,둥근형,짧은인중,높은광대
F1212_01_1_M.png,F1212,중,중,보통,처진눈,넓음,대칭,상삼백,장,보통,상승형,아치형,넓음,넓음,단,넓음,높음,넓적,들창코,소,두꺼움,아랫입술우세,수평,보통,넓음,보통,좁음,보통,길쭉,균형,보통,보통,평탄,높음,삼백안,초승달눈썹,들창코,받침입,보통이마,보통턱,계란형,보통인중,평평한광대
F1213_01_1_M.png,F1213,대,장,둥근형,처진눈,좁음,대칭,상삼백,중,보통,상승형,아치형,넓음,넓음,단,넓음,보통,넓적,들창코,중,보통,아랫입술우세,처진입,보통,넓음,보통,보통,보통,보통,균형,보통,보통,평탄,높음,삼백안,초승달눈썹,들창코,보통입,보통이마,보통턱,계란형,보통인중,평평한광대
F1214_01_1_M.png,F1214,중,중,보통,처진눈,좁음,대칭,정상,장,보통,상승형,완만,넓음,넓음,단,보통,높음,균형,매부리,소,두꺼움,아랫입술우세,수평,보통,넓음,보통,좁음,보통,길쭉,균형,짧음,보통,보통,높음,도화안,초승달눈썹,단코,받침입,보통이마,보통턱,계란형,짧은인중,보통광대
F1215_01_1_M.png,F1215,소,장,세장형,처진눈,보통,비대칭,상삼백,중,보통,상승형,아치형,넓음,넓음,중,넓음,낮음,넓적,들창코,대,두꺼움,아랫입술우세,처진입,보통,보통,짧음,보통,뾰족,보통,균형,짧음,보통,보통,높음,음양안,초승달눈썹,들창코,받침입,보통이마,짧은턱,보통형,짧은인중,보통광대
